ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Unit Of Sale,Volume Of Sale,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web
10594200,AIRPURE AUTO REFIL LAVENDER(,AIRPURE AUTO REFIL LAVENDER(R),0.63,1.19,1.19,,20,0,home,,,0,5.06019E+12,Rayburn,,0,Standard,,,,,,,y,n
10594201,AIRPURE AUTO REFIL LINEN(R),AIRPURE AUTO REFIL LINEN(R),0.63,1.19,1.19,,20,0,home,,,0,5.06019E+12,Rayburn,,0,Standard,,,,,,,y,n
10594202,AIRPURE CANDLE 3LAYER ASST(R,AIRPURE CANDLE 3LAYER ASST(R),0.6,1,1,,20,0,home,,,0,5.06019E+12,Rayburn,,0,Standard,,,,,,,y,n
10594203,AIRPURE CANDLE MILANO 3 FRAG,AIRPURE CANDLE MILANO 3 FRAGRANC,0.58,1,1,,20,0,home,,,0,5.06019E+12,Rayburn,,0,Standard,,,,,,,y,n
10594204,AIRWICK AIR FRESHENER FREESI,AIRWICK AIR FRESHENER FREESIA PM,0.63,1,1.09,,20,0,home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
10594205,AIRWICK AIR FRESHENER LAVEND,AIRWICK AIR FRESHENER LAVENDER P,0.63,1,1.09,,20,0,home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
10594206,AIRWICK AIR FRESHENER LINEN,AIRWICK AIR FRESHENER LINEN & LI,0.63,1,1.09,,20,0,home,,,0,5.01142E+12,Rayburn,,0,Standard,,,,,,,y,n
10594207,AIRWICK CANDLE VANILLA & ORC,AIRWICK CANDLE VANILLA & ORCHID,1.1,2,2,,20,0,home,,,0,5.70109E+12,Rayburn,,0,Standard,,,,,,,y,n
10594208,AIRWICK ESS OIL CAN LAV/CAM,AIRWICK ESS OIL CAN LAV/CAM,1.1,2,2,,20,0,home,,,0,5.70109E+12,Rayburn,,0,Standard,,,,,,,y,n
10594209,AIRWICK ESS OIL CAN VAN & BW,AIRWICK ESS OIL CAN VAN & BWN SU,1.1,2,2,,20,0,home,,,0,5.70109E+12,Rayburn,,0,Standard,,,,,,,y,n
10594210,AIRWICK STICK UP LAVENDER,AIRWICK STICK UP LAVENDER,0.7,1.29,1.29,,20,0,home,,,0,5.00015E+12,Rayburn,,0,Standard,,,,,,,y,n
10594211,ALBERTO COND GREEN APPLE(D),ALBERTO COND GREEN APPLE(D),0.55,1,1,,20,0,health&beauty,,,0,5.01225E+12,Rayburn,,0,Standard,,,,,,,y,n
10594212,ALBERTO STYLE GEL WET LOOK,ALBERTO STYLE GEL WET LOOK,0.67,1.19,1.19,,20,0,health&beauty,,,0,5.01225E+12,Rayburn,,0,Standard,,,,,,,y,n
10594213,ALL PURPOSE DESCALER TABLETS,ALL PURPOSE DESCALER TABLETS 4PK,0.48,1,1,,20,0,home,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594214,Alpen Chocolate & Caramel Ce,Alpen Chocolate & Caramel Cereal,0.67,1.29,1.29,,20,0,food,,,0,5.01003E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594215,Alpen Fruit & Nut#Milk Choco,Alpen Fruit & Nut#Milk Chocolate,0.67,1.29,1.29,,20,0,food,,,0,5.01003E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594216,Alpen Light Summerfruits Cer,Alpen Light Summerfruits Cereal,0.67,1.29,1.09,,20,0,food,,,0,5.01003E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594217,Alpen Milk & Dark Choc Cerea,Alpen Milk & Dark Choc Cereal Ba,0.67,1.29,1.29,,20,0,food,,,0,5.01003E+11,SOS Wholesale,,0,Standard,,,,,,,y,n
10594185,151 Bubble Envelopes 6pk 170,151 Bubble Envelopes 6pk 170mm x,0.63,1,1,,20,0,stationery,,,0,5.05038E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594186,151 Bubble Envelopes 8pk 140,151 Bubble Envelopes 8pk 140mm x,0.63,1,1,,20,0,stationery,,,0,5.05038E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594187,151 C4 Self Seal White Envel,151 C4 Self Seal White Envelopes,0.57,1,1,,20,0,stationery,,,0,5.05038E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594188,7UP BOTTLE 2/17,7UP BOTTLE 2/17,0.33,0.69,0.59,,20,0,drinks,,,0,4.0608E+12,Rayburn,,0,Standard,,,,,,,y,n
10594189,7UP CANS 07/17,7UP CANS 07/17,0.19,0.39,0.39,,20,0,drinks,,,0,87177756,Rayburn,,0,Standard,,,,,,,y,n
10594190,A4 NEON RINGBINDER 4 ASSTD,A4 NEON RINGBINDER 4 ASSTD,0.62,1,1,,20,0,stationery,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594191,A4 PLASTIC WALLETS 4PK(R),A4 PLASTIC WALLETS 4PK(R),0.54,1,1,,20,0,stationery,,,0,5.01392E+12,Rayburn,,0,Standard,,,,,,,y,n
10594192,ADVENTURE TIME SURPRISE EGG,ADVENTURE TIME SURPRISE EGG 31/1,0.45,1,1,,20,0,confectionery,,,0,96074541,Rayburn,,0,Standard,,,,,,,y,n
10594193,AIL Extra Strong Ziploc Food,AIL Extra Strong Ziploc Food Bag,0.49,1,1,,20,0,home,,,0,5.02536E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594194,AIL Microfibre Cloths 3 Pack,AIL Microfibre Cloths 3 Pack (B0,0.45,1,1,,20,0,home,,,0,,SOS Wholesale,,0,Standard,,,,,,,y,n
10594219,ALPHABET ANIMAL ERASERS 8PK,ALPHABET ANIMAL ERASERS 8PK PDQ,0.48,1,1,,20,0,stationery,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594225,Aqua Fruta 4pk Lemon & Lime,Aqua Fruta 4pk Lemon & Lime (4x5,0.69,1.39,1,,20,0,drinks,,,0,5.00023E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594226,Aqua Fruta 4pk Strawberry &,Aqua Fruta 4pk Strawberry & Rasp,0.69,1.39,1,,20,0,drinks,,,0,5.00023E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594227,Aquafresh 100ml Fresh & Mint,Aquafresh 100ml Fresh & Minty To,0.4,0.99,0.99,,20,0,health&beauty,,,0,6.00108E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594228,Aquafresh 125ml All In One P,Aquafresh 125ml All In One Prote,0.42,0.99,0.99,,20,0,health&beauty,,,0,,SOS Wholesale,,0,Standard,,,,,,,y,n
10594229,Aquafresh Mouthwash Freshmin,Aquafresh Mouthwash Freshmint 50,0.65,1.19,1.99,,20,0,health&beauty,,,0,,SOS Wholesale,,0,Standard,,,,,,,y,n
10594230,AQUAFRESH MOUTHWASH FRSH MIN,AQUAFRESH MOUTHWASH FRSH MINT(sp,0.61,1.19,1.19,,20,0,health&beauty,,,0,5.00035E+12,Rayburn,,0,Standard,,,,,,,y,n
10594232,ASHLEYS SEASHELLS 31/08/18,ASHLEYS SEASHELLS 31/08/18,0.62,1.19,1.19,,20,0,confectionery,,,0,5.01156E+12,Rayburn,,0,Standard,,,,,,,y,n
10594233,ASHLEYS TURKISH DELIGHT 9/17,ASHLEYS TURKISH DELIGHT 9/17,0.67,1.29,1.29,,20,0,confectionery,,,0,5.01156E+12,Rayburn,,0,Standard,,,,,,,y,n
10594234,ASPAR ASPIRIN 16S 3/1/21,ASPAR ASPIRIN 16S 3/1/21,0.14,0.49,0.49,,20,0,health&beauty,,,0,5.02407E+12,Rayburn,,0,Standard,,,,,,,y,n
10594235,Astonish 500ml #1 Anti-Bacte,Astonish 500ml #1 Anti-Bacterial,0.58,0.99,0.99,,20,0,home,,,0,48256245509,SOS Wholesale,,0,Standard,,,,,,,y,n
10594236,Astonish 500ml #2 Anti-Bacte,Astonish 500ml #2 Anti-Bacterial,0.58,0.99,0.99,,20,0,home,,,0,5.06006E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594237,Astonish 500ml #5 Anti-Bacte,Astonish 500ml #5 Anti-Bacterial,0.58,0.99,0.99,,20,0,home,,,0,5.06006E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594238,Astonish 500ml #7 Anti-Bacte,Astonish 500ml #7 Anti-Bacterial,0.58,0.99,0.99,,20,0,home,,,0,5.06006E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594239,Astonish 750ml #16 Limescale,Astonish 750ml #16 Limescale Des,0.58,0.99,0.99,,20,0,home,,,0,48256219012,SOS Wholesale,,0,Standard,,,,,,,y,n
10594240,Astonish 750ml #9 4 In1 Germ,Astonish 750ml #9 4 In1 Germ Kil,0.58,0.99,0.99,,20,0,home,,,0,48256214161,SOS Wholesale,,0,Standard,,,,,,,y,n
10594241,Astonish 750ml White Vinegar,Astonish 750ml White Vinegar Spr,0.59,0.99,0.99,,20,0,home,,,0,5.06006E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594242,ASTONISH HANDSOAP MILK & HON,ASTONISH HANDSOAP MILK & HONEY 5,0.65,1,1,,20,0,home,,,0,48256245509,discount wholesale,,0,Standard,,,,,,,y,n
10594243,ASTONISH OXI ACTIVE + 30% EX,ASTONISH OXI ACTIVE + 30% EXTRA,0.62,1.19,1.19,,20,0,home,,,0,5.06006E+12,Rayburn,,0,Standard,,,,,,,y,n
10594244,ATHENA BODY SPONGE MESH 4PK,ATHENA BODY SPONGE MESH 4PK,0.63,1.19,1.19,,20,0,home,,,0,5.0509E+12,Rayburn,,0,Standard,,,,,,,y,n
10594245,ATHENA EXFOLIATING GLOVES 2P,ATHENA EXFOLIATING GLOVES 2PC,0.38,0.99,0.99,,20,0,home,,,0,5.0509E+12,Rayburn,,0,Standard,,,,,,,y,n
10594259,BARR CHERRYADE PM 39P 01/18,BARR CHERRYADE PM 39P 01/18,0.16,0.39,0.39,,20,0,drinks,,,0,5.00038E+12,Rayburn,,0,Standard,,,,,,,y,n
10594260,BARR CREAM SODA PM 39P 12/1,BARR CREAM SODA PM 39P 12/17,0.16,0.39,0.39,,20,0,drinks,,,0,5.00038E+12,Rayburn,,0,Standard,,,,,,,y,n
10594261,BARRATT REFRESHER MALLOWS,BARRATT REFRESHER MALLOWS 4/17,0.68,1.19,1.19,,20,0,confectionery,,,0,5.01051E+12,Rayburn,,0,Standard,,,,,,,y,n
10594262,BASSETTS LIQ ALLSORTS 07/05,BASSETTS LIQ ALLSORTS 07/05/17,0.66,1.19,1.19,,20,0,confectionery,,,0,7.6223E+12,Rayburn,,0,Standard,,,,,,,y,n
10594249,AUSSIE COND MIRACLE RECHARGE,AUSSIE COND MIRACLE RECHARGE VOL,1,1.99,1.99,,20,0,health&beauty,,,0,4.0156E+12,Rayburn,,0,Standard,,,,,,,y,n
10594250,AUSSIE MIRACLE HAIR INSURANC,AUSSIE MIRACLE HAIR INSURANCE CO,1,1.99,1.99,,20,0,health&beauty,,,0,4.0156E+12,Rayburn,,0,Standard,,,,,,,y,n
10594251,AUTO CARE 40PK CAR WIPES 3 F,AUTO CARE 40PK CAR WIPES 3 FOR £,0.48,1,1,,20,0,home,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594252,BABY BATH-TIME SQUIRTING DUC,BABY BATH-TIME SQUIRTING DUCK 4P,0.56,1,1,,20,0,baby,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594253,BAG SHOPPER STRIPE HALLMARK(,BAG SHOPPER STRIPE HALLMARK(D),0.55,1,1,,20,0,home,,,0,5.01769E+12,Rayburn,,0,Standard,,,,,,,y,n
10594255,BALLOONS 50PK ASST COLOURS,BALLOONS 50PK ASST COLOURS,0.55,1,1,,20,0,toy,,,0,5.05557E+12,Rayburn,,0,Standard,,,,,,,y,n
10594256,BALLPOINT PENS 10PK,BALLPOINT PENS 10PK,0.54,1,1,,20,0,stationery,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594285,BEBETO MILK CHOC BEANS 7 PAC,BEBETO MILK CHOC BEANS 7 PACK 4/,0.5,1,1,,20,0,confectionery,,,0,8.68116E+12,Rayburn,,0,Standard,,,,,,,y,n
10594286,BEECHAMS COLD&FLU B/CURR 31/,BEECHAMS COLD&FLU B/CURR 31/6/18,0.68,1.19,1.19,,20,0,health&beauty,,,0,50469178,Rayburn,,0,Standard,,,,,,,y,n
10594287,BEECHAMS COLD&FLU CAPS 31/10,BEECHAMS COLD&FLU CAPS 31/10/17,0.68,1.19,1.19,,20,0,health&beauty,,,0,50135516,Rayburn,,0,Standard,,,,,,,y,n
10594288,BEECHAMS COLD&FLU HON/LEMON,BEECHAMS COLD&FLU HON/LEMON 31/,0.68,1.19,1.19,,20,0,health&beauty,,,0,50469185,Rayburn,,0,Standard,,,,,,,y,n
10594289,BEECHAMS FLU PLUS CAPS 30/10,BEECHAMS FLU PLUS CAPS 30/10/17,0.68,1.19,1.19,,20,0,health&beauty,,,0,5.00047E+12,Rayburn,,0,Standard,,,,,,,y,n
10594290,Belgian#8MilkChocolateThins(,Belgian#8MilkChocolateThins(Sim2,0.67,1.09,1.09,,20,0,confectionery,,,0,5.41176E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594291,BELGIUM CHOC MILK THINS 28/6,BELGIUM CHOC MILK THINS 28/6/17,0.63,1,1,,20,0,confectionery,,,0,5.41176E+12,Rayburn,,0,Standard,,,,,,,y,n
10594292,BELGIUM CHOC MINT THINS 28,BELGIUM CHOC MINT THINS 28/11/,0.63,1,1,,20,0,confectionery,,,0,5.41176E+12,Rayburn,,0,Standard,,,,,,,y,n
10594293,BELLE DIAMANTE HAIR ELASTICS,BELLE DIAMANTE HAIR ELASTICS 18P,0.48,1,1,,20,0,health&beauty,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594294,BELLE PLAIN CLAW CLIPS 9cm 3,BELLE PLAIN CLAW CLIPS 9cm 3PK 2,0.55,1,1,,20,0,health&beauty,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594295,BELLE PLAIN HAIR CLIPS 30PK,BELLE PLAIN HAIR CLIPS 30PK 3 AS,0.52,1,1,,20,0,health&beauty,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594298,BELLS EPSOM SALTS 01/09/,BELLS EPSOM SALTS 01/09/18,0.62,1,1,,20,0,health&beauty,,,0,5.01785E+12,Rayburn,,0,Standard,,,,,,,y,n
10594299,BELLS MUCUS COUGH 1/05/18,BELLS MUCUS COUGH 1/05/18,0.52,1,1,,20,0,health&beauty,,,0,5.01785E+12,Rayburn,,0,Standard,,,,,,,y,n
10594300,BEN ORIGINAL DOG FOILS 4 PAC,BEN ORIGINAL DOG FOILS 4 PACK 05,0.55,1,1,,20,0,pet,,,0,5.02572E+12,Rayburn,,0,Standard,,,,,,,y,n
10594301,Ben Premium Beef 1200g Tin R,Ben Premium Beef 1200g Tin RRP £,0.63,1,1,,20,0,pet,,,0,5.02572E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594302,Ben Premium Chicken 1200g Ti,Ben Premium Chicken 1200g Tin RR,0.63,1,1,,20,0,pet,,,0,5.02572E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594303,Ben Premium Chunks Beef 400g,Ben Premium Chunks Beef 400g Tin,0.28,0.55,0.55,,20,0,pet,,,0,5.02572E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594304,Ben Premium Chunks Chicken 4,Ben Premium Chunks Chicken 400g,0.28,0.55,0.55,,20,0,pet,,,0,5.02572E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594305,Ben Premium Chunks Rabbit 40,Ben Premium Chunks Rabbit 400g T,0.28,0.55,0.55,,20,0,pet,,,0,5.02572E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594306,BEN SHAW BITTER SHANDY 8/17,BEN SHAW BITTER SHANDY 8/17,0.22,0.49,0.49,,20,0,drinks,,,0,5.02958E+12,Rayburn,,0,Standard,,,,,,,y,n
10594307,BEN SHAW CLOUDY LEMONADE 12/,BEN SHAW CLOUDY LEMONADE 12/17,0.22,0.49,0.49,,20,0,drinks,,,0,5.02958E+12,Rayburn,,0,Standard,,,,,,,y,n
10594308,Ben Shaws 500ml Bitter Shand,Ben Shaws 500ml Bitter Shandy PE,0.29,0.59,0.59,,20,0,drinks,,,0,5.01032E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594309,Ben Shaws 500ml Cloudy Lemon,Ben Shaws 500ml Cloudy Lemonade,0.29,0.59,0.59,,20,0,drinks,,,0,5.01032E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594310,Ben Shaws 500ml Dandelion &,Ben Shaws 500ml Dandelion & Burd,0.29,0.59,0.59,,20,0,drinks,,,0,5.01032E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594311,Best Choice Meaty Cat Food 3,Best Choice Meaty Cat Food 390g,0.25,0.55,0.55,,20,0,food,,,0,5.03099E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594312,Best Choice Meaty Dog Food 3,Best Choice Meaty Dog Food 390g,0.25,0.49,0.49,,20,0,pet,,,0,5.03099E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594313,BIG D DRY ROAST PEANUTS 5/8,BIG D DRY ROAST PEANUTS 5/8/17,0.63,1,1,,20,0,food,,,0,5.03299E+12,Rayburn,,0,Standard,,,,,,,y,n
10594314,BIG D HONEY ROASTED PEANUTS,BIG D HONEY ROASTED PEANUTS 10/0,0.62,1,1,,20,0,food,,,0,5.03299E+12,Rayburn,,0,Standard,,,,,,,y,n
10594315,BIG D SALTED PEANUTS 5/8/17,BIG D SALTED PEANUTS 5/8/17,0.63,1,1,,20,0,food,,,0,5.03299E+12,Rayburn,,0,Standard,,,,,,,y,n
10594325,BLOO LIQUID TOILET CLEANER O,BLOO LIQUID TOILET CLEANER OCEAN,0.45,1,0.89,,20,0,home,,,0,5.00019E+12,Rayburn,,0,Standard,,,,,,,y,n
10594343,BOOST ENERGY DRINK 02/17,BOOST ENERGY DRINK 02/17,0.4,0.69,0.89,,20,0,drinks,,,0,5.02006E+12,Rayburn,,0,Standard,,,,,,,y,n
10594344,BOOST ENERGY DRINK 11/17,BOOST ENERGY DRINK 11/17,0.23,0.49,0.49,,20,0,drinks,,,0,5.00018E+12,Rayburn,,0,Standard,,,,,,,y,n
10594345,BOWS METALLIC ASST,BOWS METALLIC ASST,0.46,0.99,0.99,,20,0,seasonals,,,0,5.0336E+12,Rayburn,,0,Standard,,,,,,,y,n
10594351,BREEZ A/BAC MOIST HANDWASH,BREEZ A/BAC MOIST HANDWASH,0.51,1,1,,20,0,home,,,0,5.02536E+12,Rayburn,,0,Standard,,,,,,,y,n
10594354,BRISTOWS H/S DRY/CND,BRISTOWS H/S DRY/CND,0.67,1.39,1.39,,20,0,home,,,0,5.0147E+12,Rayburn,,0,Standard,,,,,,,y,n
10594355,BRISTOWS H/S EX FIRM,BRISTOWS H/S EX FIRM,0.67,1.39,1.39,,20,0,home,,,0,5.0147E+12,Rayburn,,0,Standard,,,,,,,y,n
10594356,BRISTOWS MOUSSE VOLUME,BRISTOWS MOUSSE VOLUME,0.67,1.39,1.39,,20,0,home,,,0,5.0147E+12,Rayburn,,0,Standard,,,,,,,y,n
10594357,BRISTOWS SPOO DRY ORIGINAL,BRISTOWS SPOO DRY ORIGINAL,0.67,1.39,1.39,,20,0,home,,,0,5.0147E+12,Rayburn,,0,Standard,,,,,,,y,n
10594358,BRITE LAUNDRY CLEANSER(D),BRITE LAUNDRY CLEANSER(D),0.5,0.99,0.99,,20,0,home,,,0,5.01196E+12,Rayburn,,0,Standard,,,,,,,y,n
10594364,Butchers For Cats Beef Tende,Butchers For Cats Beef Tender Cu,0.34,0.65,0.65,,20,0,food,,,0,5.01194E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594365,Butchers For Cats Chicken Te,Butchers For Cats Chicken Tender,0.34,0.65,0.65,,20,0,food,,,0,5.01194E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594366,BUTCHERS TENDERCUT BEEF 31/,BUTCHERS TENDERCUT BEEF 31/7/18,0.34,0.65,0.65,,20,0,pet,,,0,5.01194E+12,Rayburn,,0,Standard,,,,,,,y,n
10594367,BUTCHERS TENDERCUT CHICKEN 3,BUTCHERS TENDERCUT CHICKEN 31/9/,0.34,0.65,0.65,,20,0,pet,,,0,5.01194E+12,Rayburn,,0,Standard,,,,,,,y,n
10594368,Butchers Tendercuts Beef 400,Butchers Tendercuts Beef 400g Ti,0.34,0.65,0.65,,20,0,pet,,,0,5.01194E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594369,Butchers Tendercuts Chicken,Butchers Tendercuts Chicken 400g,0.34,0.65,0.65,,20,0,pet,,,0,5.01194E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594370,BUTTERKIST TOFF POPCORN 6PK,BUTTERKIST TOFF POPCORN 6PK 30/,0.56,1,1,,20,0,food,,,0,5.02327E+12,Rayburn,,0,Standard,,,,,,,y,n
10594371,BUTTON CELL BATTERIES 28PK**,BUTTON CELL BATTERIES 28PK**,0.52,1,1,,20,0,electrical,,,0,5.05058E+12,discount wholesale,,0,Standard,,,,,,,y,n
10594388,CADBURY DAIRY MILK 4PACK 23,CADBURY DAIRY MILK 4PACK 23/07/,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594389,Cadbury Dairy Milk Medley 93,Cadbury Dairy Milk Medley 93g PM,0.6,1,1,,20,0,confectionery,,,0,,SOS Wholesale,,0,Standard,,,,,,,y,n
10594390,CADBURY DECKER 4PACK PM £1,CADBURY DECKER 4PACK PM £1 25/4,0.67,1,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594391,CADBURY ECLAIRS ORANGE 11/,CADBURY ECLAIRS ORANGE 11/2/17,0.67,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594392,CADBURY ECLAIRS VELVET 23/3,CADBURY ECLAIRS VELVET 23/3/17,0.67,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594393,CADBURY M/CHOC SHORTIES 33%,CADBURY M/CHOC SHORTIES 33% EXTR,0.65,1.09,1.09,,20,0,confectionery,,,0,72417159947,Rayburn,,0,Standard,,,,,,,y,n
10594394,CADBURY OREO 3PACK 13/02/17,CADBURY OREO 3PACK 13/02/17,0.69,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594395,CADBURY TIME OUT 6PACK 1/4/1,CADBURY TIME OUT 6PACK 1/4/17,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594396,CADBURY TWIRL 5PACK PM £1,CADBURY TWIRL 5PACK PM £1 07/1,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594397,CADBURY WISPA 4PACK PM £1,CADBURY WISPA 4PACK PM £1 9/6/,0.68,1,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594382,CADBURY BRUNCH CHOC CHIP 20/,CADBURY BRUNCH CHOC CHIP 20/4/17,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594383,CADBURY BRUNCH RAISIN 22/04/,CADBURY BRUNCH RAISIN 22/04/17,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594384,CADBURY BUTTONS 5PK 27/6/17,CADBURY BUTTONS 5PK 27/6/17,0.68,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594385,CADBURY CDM KIDS 6PK 9/6/17,CADBURY CDM KIDS 6PK 9/6/17,0.69,1.09,1.09,,20,0,confectionery,,,0,7.62221E+12,Rayburn,,0,Standard,,,,,,,y,n
10594386,CADBURY CHOC CHIP COOKIE 4,CADBURY CHOC CHIP COOKIE 4/17,0.39,0.89,0.89,,20,0,confectionery,,,0,72417159718,Rayburn,,0,Standard,,,,,,,y,n
10594361,Burtons 6pk Chocolate Wagon,Burtons 6pk Chocolate Wagon Whee,0.6,1,1,,20,0,food,,,0,72417158339,SOS Wholesale,,0,Standard,,,,,,,y,n
10594362,Burtons 6pk Jammie Wagon Whe,Burtons 6pk Jammie Wagon Wheels,0.6,1,1,,20,0,food,,,0,72417158346,SOS Wholesale,,0,Standard,,,,,,,y,n
10594401,Cadburys Chocolate Eclairs 1,Cadburys Chocolate Eclairs 130g,0.54,1,1,,20,0,confectionery,,,0,7.62221E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594413,CANDLE NIGHT LIGHTS 8HR JASM,CANDLE NIGHT LIGHTS 8HR JASMINE,0.58,1,1,,20,0,home,,,0,5.06043E+12,Rayburn,,0,Standard,,,,,,,y,n
10594414,CANDLE NIGHT LIGHTS 8HR LAVE,CANDLE NIGHT LIGHTS 8HR LAVENDER,0.58,1,1,,20,0,home,,,0,5.06043E+12,Rayburn,,0,Standard,,,,,,,y,n
10594415,CANDLE NIGHT LIGHTS 8HR ROSE,CANDLE NIGHT LIGHTS 8HR ROSE 6 P,0.58,1,1,,20,0,home,,,0,5.06043E+12,Rayburn,,0,Standard,,,,,,,y,n
10594416,CANDLE PILLAR RED 67 X 100MM,CANDLE PILLAR RED 67 X 100MM,0.6,1.09,1.09,,20,0,home,,,0,5.06043E+12,Rayburn,,0,Standard,,,,,,,y,n
10594417,Candy House Mini Gumball Mac,Candy House Mini Gumball Machine,0.58,1,1,,20,0,confectionery,,,0,5.02178E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594418,CAPRI SUN BLACK 10 PACK 10/1,CAPRI SUN BLACK 10 PACK 10/17,1.5,2.59,2.59,,20,0,drinks,,,0,5.449E+12,Rayburn,,0,Standard,,,,,,,y,n
10594419,CAPRI SUN MANGO 10 PACK 30/0,CAPRI SUN MANGO 10 PACK 30/09/17,1.5,2.59,2.49,,20,0,drinks,,,0,5.449E+12,Rayburn,,0,Standard,,,,,,,y,n
10594420,CAREX HANDWASH PUMP MOISTURE,CAREX HANDWASH PUMP MOISTURE PLU,0.66,1,1,,20,0,health&beauty,,,0,5.0001E+12,Rayburn,,0,Standard,,,,,,,y,n
10594421,CAREX HANDWASH PUMP NOURISHI,CAREX HANDWASH PUMP NOURISHING,0.66,1,1,,20,0,health&beauty,,,0,5.0001E+12,Rayburn,,0,Standard,,,,,,,y,n
10594422,CAREX HANDWASH PUMP PROTECT,CAREX HANDWASH PUMP PROTECT ZINC,0.66,1,1,,20,0,health&beauty,,,0,5.0001E+12,Rayburn,,0,Standard,,,,,,,y,n
10594423,CARRIER BAG WHITE LARGE,CARRIER BAG WHITE LARGE,0.01,0.02,0.02,,20,0,home,,,0,5.05115E+12,Rayburn,,0,Standard,,,,,,,y,n
10594424,Carters Royal 1 Ltr AM Ginge,Carters Royal 1 Ltr AM Ginger Al,0.49,1,1,,20,0,drinks,,,0,5.00018E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
10594425,Carters Royal 1 Ltr Bitter L,Carters Royal 1 Ltr Bitter Lemon,0.49,1,1,,20,0,drinks,,,0,5.00018E+12,SOS Wholesale,,0,Standard,,,,,,,y,n
